entry_idx,exit_idx,entry_time,exit_time,dir,entry_price,exit_price,qty,pnl_net,equity_after,exit_reason,holding_bars,rsi_entry,pos_range_entry,vol_ratio_entry,chg_2h_before,ema50_dist,entry_type,timing,coin,week,regime
1216,1232,2026-01-13 16:00:00,2026-01-13 20:00:00,L,2.09771461,2.1407484029850905,953.5615523982074,40.22704337035695,10358.243629278279,TP,16,65.10585965000992,0.7272727272727234,2.417540114573519,1.1353205468863203,1.2512110462138788,FOLLOW,LATE,XRP,2026-01-12,FLAT
1279,1307,2026-01-14 07:45:00,2026-01-14 14:45:00,S,2.14267855,2.168195252583279,933.2711152589828,-24.618644277924275,10333.624985000355,SL,28,44.840829954597396,0.28544423440453387,0.6899943925304874,-0.20445146600994724,0.03009693657533329,FOLLOW,LATE,XRP,2026-01-12,FLAT
1334,1357,2026-01-14 21:30:00,2026-01-15 03:15:00,S,2.1501774250000003,2.0977609254136556,930.0162752848174,47.95806734830227,10381.583052348657,TP,23,50.81447887210987,0.5205761316872359,0.28236471750995196,-0.23213705371653015,0.13792330228819868,FOLLOW,MID,XRP,2026-01-12,FLAT
1372,1382,2026-01-15 07:00:00,2026-01-15 09:30:00,S,2.089986455,2.1103437198254213,956.8004592642204,-20.28161590239335,10361.301436446263,SL,10,35.815805398155774,0.2677725118483394,0.4761342413233135,-0.281206806157952,-1.0988828395499832,FOLLOW,LATE,XRP,2026-01-12,FLAT
1387,1406,2026-01-15 10:45:00,2026-01-15 15:30:00,S,2.111983155,2.0805919975822267,946.83520333286,28.928317367094415,10390.229753813357,TP,19,58.362343233538155,0.7927927927927962,0.5422282340089611,0.5516191925436287,0.1561295888856858,CONTRA,EARLY,XRP,2026-01-12,FLAT
1432,1450,2026-01-15 22:00:00,2026-01-16 02:30:00,S,2.07248908,2.07451113,964.8784253184099,-2.751302626398964,10387.478451186958,SIGNAL_FLIP,18,44.6249416331982,0.38681318681318244,0.5125770635015547,0.15001209774980762,-0.7576074437179836,CONTRA,MID,XRP,2026-01-12,FLAT
1464,1496,2026-01-16 06:00:00,2026-01-16 14:00:00,S,2.070589365,2.0571085200000003,965.7636776280845,12.222034306822817,10399.70048549378,SIGNAL_FLIP,32,47.54027349542326,0.4076655052264877,0.8755691756517751,0.09680542110359625,-0.3299490089828523,CONTRA,MID,XRP,2026-01-12,FLAT
1501,1502,2026-01-16 15:15:00,2026-01-16 15:30:00,L,2.0612091350000004,2.0418322589444227,970.4498034839147,-19.600644703155496,10380.099840790625,SL,1,31.58215069248245,0.04651162790697194,3.3193214849256827,-0.8591398893311397,-1.0927145674822407,CONTRA,EARLY,XRP,2026-01-12,FLAT
1507,1523,2026-01-16 16:45:00,2026-01-16 20:45:00,L,2.0435064800000005,2.0772300452452157,978.8566953797963,32.20381552482987,10412.303656315455,TP,16,39.63217663595394,0.4251781472684089,1.1890535644709133,-0.5791317889819125,-0.8054740133612528,CONTRA,MID,XRP,2026-01-12,FLAT
1570,1594,2026-01-17 08:30:00,2026-01-17 14:30:00,L,2.0597089100000003,2.074213381694194,971.1566475672525,13.283176882446066,10425.5868331979,TP,24,47.024292543092876,0.48780487804877254,0.6384524567552567,-0.06310066983787888,-0.09507232743991682,CONTRA,MID,XRP,2026-01-12,FLAT
1605,1636,2026-01-17 17:15:00,2026-01-18 01:00:00,S,2.073988855,2.0535459914892074,964.1806874608302,18.914676316342746,10444.501509514243,TP,31,61.11942353393478,0.7410358565737039,0.4036016218593754,0.014456437933674238,0.4407241845339545,CONTRA,EARLY,XRP,2026-01-12,FLAT
1666,1681,2026-01-18 08:30:00,2026-01-18 12:15:00,S,2.0531919750000003,2.05290789,973.9469198928658,-0.5231409525199899,10443.978368561722,SIGNAL_FLIP,15,52.72808066052878,0.8333333333333222,0.6878644407860636,-0.05830903790087216,-0.051622663387673816,FOLLOW,MID,XRP,2026-01-12,FLAT
1741,1795,2026-01-19 03:15:00,2026-01-19 16:45:00,L,1.95669346,2.0130690583216495,1022.2858311183808,56.820328989966335,10500.798697551689,TP,54,31.403268085610318,0.520254893035959,0.2551469939926352,0.30271934325294403,-2.580398107727797,FOLLOW,MID,XRP,2026-01-19,BULL
1800,1819,2026-01-19 18:00:00,2026-01-19 22:45:00,S,2.016997405,1.9789018686747215,991.4241808357706,36.97650966196766,10537.775207213657,TP,19,72.03947737300756,0.8386605783866035,1.091223356801842,1.7852640072620884,1.5426287782538812,CONTRA,EARLY,XRP,2026-01-19,BULL
1824,1849,2026-01-20 00:00:00,2026-01-20 06:15:00,S,1.984802235,1.9499284342832504,1007.5059190972746,34.34270775567283,10572.11791496933,TP,25,43.85191029673767,0.2378516624040948,1.7600417823077805,0.0906435693423413,-0.27659083607859936,CONTRA,LATE,XRP,2026-01-19,BULL
1854,1879,2026-01-20 07:30:00,2026-01-20 13:45:00,S,1.951007305,1.9153808522753522,1024.9577204940297,35.72303089549824,10607.84094586483,TP,25,40.36947591421139,0.4006116207951083,0.45262513452876013,-0.4078511343359681,-0.9102571166063265,FOLLOW,MID,XRP,2026-01-19,BULL
1894,1977,2026-01-20 17:30:00,2026-01-21 14:15:00,S,1.90991347,1.9379931045393302,1047.0107842110774,-30.205440115420398,10577.63550574941,SL,83,39.281319317725426,0.18556701030928,0.8820834055133339,-0.2718812088256861,-1.2664940440012287,FOLLOW,LATE,XRP,2026-01-19,BULL
2051,2073,2026-01-22 08:45:00,2026-01-22 14:15:00,S,1.9517072,1.9243424007203096,1024.5901639344263,27.243431720846637,10604.878937470256,TP,22,58.68315070317462,0.940298507462677,1.5014876567244246,0.1790647702854864,0.504744245841994,CONTRA,EARLY,XRP,2026-01-19,BULL
2146,2154,2026-01-23 08:30:00,2026-01-23 10:30:00,S,1.90531416,1.9083862150000002,1049.538203190596,-4.024763932619725,10600.854173537637,SIGNAL_FLIP,8,39.43608129529846,0.19831223628691627,2.051470456854602,-0.32423386675033417,-0.5827298205336852,FOLLOW,LATE,XRP,2026-01-19,BULL
2209,2305,2026-01-24 00:15:00,2026-01-25 00:15:00,S,1.9170124050000001,1.91248683,1043.1335732540551,3.9218433766235545,10604.77601691426,TIMEOUT,96,46.13959907221038,0.4767441860465099,0.3094962271864122,-0.24949321690316273,-0.14448079793999594,FOLLOW,MID,XRP,2026-01-19,BULL
2310,2335,2026-01-25 01:30:00,2026-01-25 07:45:00,S,1.90691392,1.8942820767194362,1048.6577181208054,12.449249246245799,10617.225266160505,TP,25,28.986846186125188,0.026595744680847924,2.6941750204182817,-0.548417424005021,-0.5869317637259276,FOLLOW,LATE,XRP,2026-01-19,BULL
2341,2345,2026-01-25 09:15:00,2026-01-25 10:15:00,S,1.8880167550000002,1.8976244412269463,1059.1537361648043,-10.977931966521705,10606.247334193984,SL,4,36.338913310252686,0.28901734104046756,0.6313808191367097,-0.3636172006745264,-0.6160494363415138,FOLLOW,LATE,XRP,2026-01-19,BULL
2352,2368,2026-01-25 12:00:00,2026-01-25 16:00:00,S,1.900814835,1.8824745170516581,1052.0225132817843,18.498406267878146,10624.745740461862,TP,16,51.47185343897411,0.6162790697674417,1.0227823151623756,0.25834343860389186,-0.04814794022655508,CONTRA,MID,XRP,2026-01-19,BULL
2373,2404,2026-01-25 17:15:00,2026-01-26 01:00:00,S,1.83672445,1.860354590430408,1088.7316276537833,-26.53190662873608,10598.213833833126,SL,31,23.316743891268885,0.08779761904761939,0.9090080502946712,-2.695702732702576,-2.4548698936354083,FOLLOW,LATE,XRP,2026-01-19,BULL
2475,2551,2026-01-26 18:45:00,2026-01-27 13:45:00,S,1.9182122250000002,1.8749639068355926,1042.4811050299713,44.294691621621624,10642.508525454748,TP,76,55.12966467050761,0.4012738853503174,0.5881928349622919,-0.05213220727765533,0.7936486192866238,FOLLOW,MID,XRP,2026-01-26,BEAR
2558,2560,2026-01-27 15:30:00,2026-01-27 16:00:00,L,1.8796819100000002,1.9080997340683208,1064.1694157709908,29.43521096042029,10671.943736415169,TP,2,45.52057426956327,0.39737991266375183,0.862670092184033,0.09041110461096569,-0.43392613378395517,FOLLOW,MID,XRP,2026-01-26,BEAR
2651,2698,2026-01-28 14:45:00,2026-01-29 02:30:00,S,1.92071185,1.8888631816804895,1041.124414367517,32.36517783776616,10704.308914252935,TP,47,44.66226569256024,0.15636363636364292,1.3011012308339307,-0.3531917103827942,-0.051385750543199146,FOLLOW,LATE,XRP,2026-01-26,BEAR
2724,2745,2026-01-29 09:00:00,2026-01-29 14:15:00,S,1.87811824,1.8531609132297742,1064.7359454855196,25.778397508070622,10730.087311761006,TP,21,39.931222687029155,0.3870967741935426,0.9641095035262703,-0.5678199957546259,-0.8570082832357235,FOLLOW,MID,XRP,2026-01-26,BEAR
2758,2790,2026-01-29 17:30:00,2026-01-30 01:30:00,S,1.829425545,1.7749104628206291,1093.0753675465924,58.801131308746605,10788.888443069753,TP,32,41.00388515159594,0.3751351351351345,0.6991905816367415,1.5121923999776854,-1.7831855938719392,CONTRA,MID,XRP,2026-01-26,BEAR
2918,2937,2026-01-31 09:30:00,2026-01-31 14:15:00,S,1.695045705,1.656015805223375,1179.7322007904206,45.25415852601934,10834.142601595771,TP,19,34.590738502553826,0.3442088091353985,0.9737065223188653,-0.9092498688581974,-1.6471806151190003,FOLLOW,LATE,XRP,2026-01-26,BEAR
3033,3037,2026-02-01 14:15:00,2026-02-01 15:15:00,L,1.6219432550000001,1.5947527740664382,1233.2737251032868,-34.326719047142134,10799.81588254863,SL,4,31.77532809155963,0.020654044750428004,2.065600390259268,-1.5514292694844944,-2.1194103163760727,CONTRA,EARLY,XRP,2026-01-26,BEAR
3050,3068,2026-02-01 18:30:00,2026-02-01 23:00:00,S,1.6178572850000001,1.5606511607100275,1236.0175514492305,69.92203522752688,10869.737917776156,TP,18,50.26593549393744,0.5755287009063444,0.45618391389322693,1.6954493886297772,-0.6342087295006983,CONTRA,MID,XRP,2026-01-26,BEAR
3153,3180,2026-02-02 20:15:00,2026-02-03 03:00:00,S,1.627655815,1.5878005029157274,1228.5766939001169,48.175220616364,10917.91313839252,TP,27,41.973719799892386,0.1218836565096941,0.7187813865960088,-0.6663406284386775,-0.12440709756914199,FOLLOW,LATE,XRP,2026-02-02,BEAR
3215,3229,2026-02-03 11:45:00,2026-02-03 15:15:00,S,1.60315949,1.5806370600000001,1247.3493825620558,27.299077822127682,10945.212216214648,SIGNAL_FLIP,14,45.68988464143963,0.2590163934426238,0.7501954733668674,-0.031199301135653723,-0.4770382268125761,FOLLOW,LATE,XRP,2026-02-02,BEAR
3295,3319,2026-02-04 07:45:00,2026-02-04 13:45:00,S,1.6059590700000002,1.5718439806648508,1245.1749470800646,41.68787040843783,10986.900086623085,TP,24,58.694335645868414,0.876923076923081,0.47411487512436334,1.1919778002018155,0.6950383107864615,CONTRA,EARLY,XRP,2026-02-02,BEAR
3326,3352,2026-02-04 15:30:00,2026-02-04 22:00:00,S,1.553266975,1.5009446763360539,1287.415513356936,66.57413110225814,11053.474217725343,TP,26,28.11526750494555,0.22065063649222152,2.6055596639855167,-1.9746031746031734,-2.4703161723797322,FOLLOW,LATE,XRP,2026-02-02,BEAR
3395,3403,2026-02-05 08:45:00,2026-02-05 10:45:00,S,1.433684915,1.374981738849669,1394.7974056768255,81.09553360703119,11134.569751332374,TP,8,38.85428652768731,0.24330900243309075,0.7051423940900536,0.09117688315332106,-2.825017697398707,CONTRA,LATE,XRP,2026-02-02,BEAR
3413,3421,2026-02-05 13:15:00,2026-02-05 15:15:00,S,1.35819624,1.2886424097648257,1472.3203769140164,101.62612265197497,11236.195873984349,TP,8,28.590148511829195,0.04251207729468563,1.2231795060248214,-0.08170541484068261,-5.365770986269486,FOLLOW,LATE,XRP,2026-02-02,BEAR
3429,3432,2026-02-05 17:15:00,2026-02-05 18:00:00,L,1.23238483,1.249512545,1623.1131309852296,26.994539076448607,11263.190413060796,SIGNAL_FLIP,3,38.24174967684579,0.36762127410870804,2.316492784398561,-0.3586744639376138,-6.534327566176919,CONTRA,MID,XRP,2026-02-02,BEAR
3438,3476,2026-02-05 19:30:00,2026-02-06 05:00:00,S,1.23121529,1.3027340170547852,1624.1676140977747,-116.9815119639373,11146.20890109686,SL,38,34.97619923315437,0.0502630040911744,0.5504222654258143,-3.31094429079416,-7.915224291416731,FOLLOW,LATE,XRP,2026-02-02,BEAR
3484,3508,2026-02-06 07:00:00,2026-02-06 13:00:00,L,1.302295315,1.389632482362263,1535.980339451655,133.32122233744028,11279.530123434299,TP,24,55.58730122871549,0.5790043290043275,1.149759699437232,-0.6520405032218624,1.646807331247951,CONTRA,MID,XRP,2026-02-02,BEAR
3534,3586,2026-02-06 19:30:00,2026-02-07 08:30:00,L,1.4480171700000002,1.41298802,1381.406271584473,-49.17992960077383,11230.350193833525,SIGNAL_FLIP,52,48.53454452979517,0.10410697230181383,0.36948699212744557,-3.241328610572747,2.1065607524465815,CONTRA,MID,XRP,2026-02-02,BEAR
3595,3601,2026-02-07 10:45:00,2026-02-07 12:15:00,S,1.391291275,1.4275345048250159,1437.297879985627,-52.90261585480552,11177.447577978719,SL,6,34.39309257627778,0.16067146282973688,0.8657349681903668,-1.707539877731712,-2.484166578473659,FOLLOW,LATE,XRP,2026-02-02,BEAR
3675,3682,2026-02-08 06:45:00,2026-02-08 08:30:00,L,1.4154122800000002,1.4427953952022536,1413.2278123233466,37.89072027588044,11215.338298254599,TP,7,41.32105622370035,0.20061728395061584,0.50567085052153,-0.4781997187060405,-0.5323386983006273,CONTRA,EARLY,XRP,2026-02-02,BEAR
3760,3778,2026-02-09 04:00:00,2026-02-09 08:30:00,S,1.45098232,1.4094992105813804,1378.1697905181918,56.38232237114578,11271.720620625745,TP,18,55.81961539591767,0.7660167130919233,0.6067537035028664,1.2965169248020159,0.616563744410153,CONTRA,EARLY,XRP,2026-02-09,BEAR
3934,3939,2026-02-10 23:30:00,2026-02-11 00:45:00,S,1.39479075,1.4120164536845012,1433.6917562724013,-25.501168638334136,11246.21945198741,SL,5,48.54831655220684,0.5303867403314823,0.48512607304410865,0.4592422502870175,-0.4579830180397211,CONTRA,MID,XRP,2026-02-09,BEAR
3957,3975,2026-02-11 05:15:00,2026-02-11 09:45:00,S,1.3877918,1.3566139697640471,1440.922190201729,44.13393239481279,11290.353384382222,TP,18,35.21906301099003,0.14320987654321063,0.755188882542286,-1.2266438453858108,-1.3050891991991176,FOLLOW,LATE,XRP,2026-02-09,BEAR
3980,3983,2026-02-11 11:00:00,2026-02-11 11:45:00,S,1.3604958950000001,1.3791967705108068,1469.8317042698611,-28.29251715133217,11262.06086723089,SL,3,42.53903561663286,0.4531249999999991,0.8741997285088836,-0.07330303474564204,-1.1927510719946386,FOLLOW,MID,XRP,2026-02-09,BEAR
4029,4049,2026-02-11 23:15:00,2026-02-12 04:15:00,S,1.366694965,1.3785067450000001,1463.1648255175946,-18.085917538957002,11243.974949691932,SIGNAL_FLIP,20,40.91679430117563,0.0986666666666674,1.4635175208495386,-1.9775636415935605,-0.8376427654852118,FOLLOW,LATE,XRP,2026-02-09,BEAR
4054,4074,2026-02-12 05:30:00,2026-02-12 10:30:00,L,1.3752062500000002,1.3923911100000002,1454.5454545454545,24.191040767999954,11268.165990459933,SIGNAL_FLIP,20,53.03860781896343,0.5597484276729493,1.3854844011427823,0.24712894316034628,0.2319808419366912,FOLLOW,MID,XRP,2026-02-09,BEAR
4079,4096,2026-02-12 11:45:00,2026-02-12 16:00:00,S,1.400289925,1.372287791774189,1428.0614066404855,39.1968835165388,11307.362873976472,TP,17,62.431927746299074,0.7850467289719657,0.7511351530032876,0.3942369722600647,1.1506228551230542,CONTRA,EARLY,XRP,2026-02-09,BEAR
4126,4166,2026-02-12 23:30:00,2026-02-13 09:30:00,S,1.36319549,1.3696054100000001,1466.9209329617133,-10.20460639577537,11297.158267580697,SIGNAL_FLIP,40,50.468457478928855,0.5321428571428578,0.9916729073971786,0.5385863951601122,-0.3296036172345296,CONTRA,MID,XRP,2026-02-09,BEAR
4171,4187,2026-02-13 10:45:00,2026-02-13 14:45:00,L,1.3696054100000001,1.3918503078341713,1460.4936468526362,31.681914255300608,11328.840181835998,TP,16,57.276479862172614,0.7953667953667924,0.4661845105405375,0.06584241714828742,0.3969321492937954,FOLLOW,LATE,XRP,2026-02-09,BEAR
4247,4256,2026-02-14 05:45:00,2026-02-14 08:00:00,L,1.4089113050000002,1.4256096182051783,1419.7487044793072,22.90254705833333,11351.74272889433,TP,9,43.92463154588997,0.03389830508474193,1.0909703382836247,-0.5721955354619945,0.025251396328625313,CONTRA,EARLY,XRP,2026-02-09,BEAR
4261,4272,2026-02-14 09:15:00,2026-02-14 12:00:00,L,1.4497174250000002,1.4743934570234476,1379.7861331493618,33.24071727774084,11384.983446172071,TP,11,80.69507815957236,0.9133064516129036,2.039505082847573,2.7380783925286423,2.536234977686006,FOLLOW,LATE,XRP,2026-02-09,BEAR
4294,4317,2026-02-14 17:30:00,2026-02-14 23:15:00,L,1.476921505,1.5101677073998678,1354.371233155008,44.21857460200161,11429.202020774073,TP,23,61.71566947631703,0.8480565371024745,0.7417656094250668,0.6208637511087023,1.612038209837691,FOLLOW,LATE,XRP,2026-02-09,BEAR
4344,4351,2026-02-15 06:00:00,2026-02-15 07:45:00,L,1.5821372850000002,1.6384400746810406,1264.3024211391364,70.36939655996485,11499.571417334038,TP,7,72.43872792226767,0.829326923076923,0.9832751260740322,2.40681714694595,3.7265098263059278,FOLLOW,LATE,XRP,2026-02-09,BEAR
4385,4391,2026-02-15 16:15:00,2026-02-15 17:45:00,L,1.515927355,1.4804705636498736,1319.5223329154846,-47.576790834408456,11451.99462649963,SL,6,38.32102604263762,0.17763157894736914,0.5537392401016897,-0.13801261829653466,-1.7273866284323092,CONTRA,EARLY,XRP,2026-02-09,BEAR
4417,4437,2026-02-16 00:15:00,2026-02-16 05:15:00,L,1.4811221350000003,1.4500844365065924,1350.5300830576,-42.70908205511419,11409.285544444516,SL,20,46.84847546831912,0.6890380313199147,0.9486376927182327,0.01356116083537362,-1.2926841716965096,FOLLOW,MID,XRP,2026-02-16,BEAR
4443,4454,2026-02-16 06:45:00,2026-02-16 09:30:00,L,1.4650197200000001,1.5015369436634516,1365.3741125068268,49.04957991632817,11458.335124360843,TP,11,49.89503336504388,0.5246913580246887,0.5531849396615458,-0.597420230821466,-0.6489692814213642,CONTRA,MID,XRP,2026-02-16,BEAR
4515,4549,2026-02-17 00:45:00,2026-02-17 09:15:00,S,1.485077205,1.4560394603448188,1346.5293206759577,38.30811461942007,11496.643238980263,TP,34,48.97985965660522,0.5992217898832617,1.2408139833868044,0.0,-0.022555277844587298,CONTRA,MID,XRP,2026-02-16,BEAR
4635,4645,2026-02-18 06:45:00,2026-02-18 09:15:00,S,1.480877835,1.4875230950000002,1350.347714536493,-9.775086335831757,11486.86815264443,SIGNAL_FLIP,10,53.444505197366205,0.6572769953051688,0.7349700199483435,-0.03378606662611805,0.2694488374149925,FOLLOW,MID,XRP,2026-02-16,BEAR
4662,4670,2026-02-18 13:30:00,2026-02-18 15:30:00,S,1.46917959,1.4842226067794475,1361.0997686130393,-21.279021667079647,11465.58913097735,SL,8,39.48192629269783,0.27576601671309214,0.7613408122936238,-0.1361192404546352,-0.5309422868902234,FOLLOW,LATE,XRP,2026-02-16,BEAR
4687,4735,2026-02-18 19:45:00,2026-02-19 07:45:00,L,1.4242136,1.4305853800000001,1404.4943820224719,8.147219387640519,11473.73635036499,SIGNAL_FLIP,48,21.492844107836387,0.05420827389443385,1.1524405601877674,-2.308009341942585,-2.6059736922757577,CONTRA,EARLY,XRP,2026-02-16,BEAR
4740,4759,2026-02-19 09:00:00,2026-02-19 13:45:00,S,1.4155876299999999,1.3875428872114999,1412.6289023873428,38.82485758589871,11512.561207950888,TP,19,46.07532835069362,0.41982507288630294,0.7463415508473732,-0.3792401151766156,-0.525323288788818,FOLLOW,MID,XRP,2026-02-16,BEAR
4796,4836,2026-02-19 23:00:00,2026-02-20 09:00:00,L,1.400109985,1.4278263109878644,1428.6734766769055,38.78954029383064,11551.350748244718,TP,40,44.923683543130316,0.27118644067796627,0.8101040270231297,-0.5678994817917227,-0.4238292630078273,CONTRA,EARLY,XRP,2026-02-16,BEAR
4841,4846,2026-02-20 10:15:00,2026-02-20 11:30:00,L,1.423313465,1.409847880126505,1405.3826154170472,-19.720634027855148,11531.630114216863,SL,5,60.233236006006,0.8306010928961812,1.147996113566538,0.6071302506177156,0.6371669837807548,FOLLOW,LATE,XRP,2026-02-16,BEAR
5013,5026,2026-02-22 05:15:00,2026-02-22 08:30:00,L,1.4193128650000002,1.41858718,1409.343950391093,-1.8226552166868333,11529.807459000176,SIGNAL_FLIP,13,37.665980054242766,0.25641025641025933,0.5593243508515949,0.0,-0.6689689018000657,CONTRA,EARLY,XRP,2026-02-16,BEAR
5042,5046,2026-02-22 12:30:00,2026-02-22 13:30:00,S,1.413487945,1.3973594086930554,1414.7273113107449,22.022164301062375,11551.829623301239,TP,4,29.25838210274466,0.011363636363635073,2.1874997005472725,-1.0194754974337306,-1.0503759857739592,FOLLOW,LATE,XRP,2026-02-16,BEAR
5051,5090,2026-02-22 14:45:00,2026-02-23 00:30:00,S,1.39499072,1.376528027187715,1433.48623853211,25.67142927587089,11577.50105257711,TP,39,22.550884648475602,0.08176100628930602,1.3761200982292605,-0.8522727272727293,-1.4153364793341898,FOLLOW,LATE,XRP,2026-02-16,BEAR
5170,5241,2026-02-23 20:30:00,2026-02-24 14:15:00,S,1.350697365,1.325298765,1480.4944851580428,36.810127728181115,11614.31118030529,SIGNAL_FLIP,71,40.072409095070356,0.24590163934426457,0.46439659384247123,-1.0733844468784226,-1.1676705221987418,FOLLOW,LATE,XRP,2026-02-23,FLAT
5311,5329,2026-02-25 07:45:00,2026-02-25 12:15:00,L,1.362704375,1.3895004160560864,1467.8899082568807,38.525651519816705,11652.836831825107,TP,18,50.64879792274064,0.45644599303135586,0.3665159695933897,0.5302305029825316,0.23801652981548863,FOLLOW,MID,XRP,2026-02-23,FLAT
5381,5394,2026-02-26 01:15:00,2026-02-26 04:30:00,S,1.4364844950000002,1.4668640259687837,1392.0790700911812,-43.0990473626746,11609.737784462432,SL,13,40.16634385726207,0.15754339118824853,0.5158243775394914,-0.5562121949523768,-0.6166796505945231,FOLLOW,LATE,XRP,2026-02-23,FLAT
5403,5437,2026-02-26 06:45:00,2026-02-26 15:15:00,S,1.444683265,1.428114185,1384.178835905599,22.139276780400046,11631.877061242832,SIGNAL_FLIP,34,49.1273745809063,0.5148514851485154,0.49196686645566706,-0.9807956104252336,0.16073612002086157,FOLLOW,MID,XRP,2026-02-23,FLAT
5461,5493,2026-02-26 21:15:00,2026-02-27 05:15:00,L,1.391908755,1.4100884550000001,1437.0913271538407,25.320544022418815,11657.197605265252,SIGNAL_FLIP,32,40.98634977313655,0.3554376657824948,0.4100853541444613,-0.4282043962318016,-1.3035460894291129,CONTRA,MID,XRP,2026-02-23,FLAT
5498,5504,2026-02-27 06:30:00,2026-02-27 08:00:00,S,1.4062890250000002,1.421957849556054,1421.9694276573052,-23.084925603931897,11634.112679661319,SL,6,54.56124884541413,0.504629629629624,0.8751664544255541,0.04966300106419297,0.1914632131801651,CONTRA,MID,XRP,2026-02-23,FLAT
5514,5526,2026-02-27 10:30:00,2026-02-27 13:30:00,S,1.3936909149999999,1.3655734141830262,1434.823158045771,39.55183004682834,11673.664509708147,TP,12,36.55575126011233,0.18309859154930017,0.8528639244526547,-1.5857354288533299,-0.8801124971677541,FOLLOW,LATE,XRP,2026-02-23,FLAT
5535,5591,2026-02-27 15:45:00,2026-02-28 05:45:00,S,1.35619654,1.347302065,1474.491300501327,12.317568975228482,11685.982078683375,SIGNAL_FLIP,56,22.17571454847429,0.10491071428571772,1.4292447432948234,-1.0219724067449976,-2.2482131943365036,FOLLOW,LATE,XRP,2026-02-23,FLAT
5624,5628,2026-02-28 14:00:00,2026-02-28 15:00:00,L,1.340301015,1.3098546697162028,1492.4259383628087,-46.22994764680329,11639.752131036572,SL,4,62.118065107510745,0.7303370786516868,2.1160698534477467,2.7470401609533512,0.9898932831881665,FOLLOW,LATE,XRP,2026-02-23,FLAT
5633,5649,2026-02-28 16:15:00,2026-02-28 20:15:00,L,1.3264989450000002,1.3733328166060712,1507.9544597753147,69.80910088780787,11709.56123192438,TP,16,54.69654230903645,0.544688026981451,0.24687300616631327,-0.6610576923076872,0.36715117714262674,CONTRA,MID,XRP,2026-02-23,FLAT
5717,5719,2026-03-01 13:15:00,2026-03-01 13:45:00,L,1.36780514,1.3950205909563518,1462.4159110851126,38.99222844422423,11748.553460368603,TP,2,26.987276553554224,0.04941860465116382,1.633854133340622,-1.196605990282107,-1.3460811995006365,CONTRA,EARLY,XRP,2026-02-23,FLAT
5738,5744,2026-03-01 18:30:00,2026-03-01 20:00:00,L,1.369705425,1.3455980869272937,1460.3870025556773,-35.999121978958506,11712.554338389644,SL,6,44.926187681387866,0.30720338983051143,0.3010741120306082,-0.6958034355294518,-0.561625502268411,CONTRA,EARLY,XRP,2026-02-23,FLAT
5761,5817,2026-03-02 00:15:00,2026-03-02 14:15:00,L,1.3565034450000002,1.3334665963035393,1474.6000147460002,-34.76346340001719,11677.790874989627,SL,56,50.15193346718977,0.5413333333333349,0.6750922882534653,-0.022112478808866687,-0.43037664370625456,CONTRA,MID,XRP,2026-03-02,BEAR
5888,5895,2026-03-03 08:00:00,2026-03-03 09:45:00,S,1.362695565,1.3474020800000002,1467.4590945777386,21.647172163768346,11699.438047153395,SIGNAL_FLIP,7,38.253004927987085,0.27227722772277535,1.178039420719881,-0.2635431918008857,-0.8889833606642136,FOLLOW,LATE,XRP,2026-03-02,BEAR
5904,5920,2026-03-03 12:00:00,2026-03-03 16:00:00,L,1.35200277,1.379640356056973,1479.5088030773784,40.08175385672687,11739.519801010121,TP,16,58.994810026673804,0.8269896193771659,2.4733014883628166,1.6079803469068787,0.13703854639639285,FOLLOW,LATE,XRP,2026-03-02,BEAR
5964,5987,2026-03-04 03:00:00,2026-03-04 08:45:00,L,1.3604040300000002,1.3872794610577823,1470.3720041170416,38.708858049655284,11778.228659059776,TP,23,50.06946643158034,0.43859649122806355,0.6827495064838099,0.11780297452508304,-0.007576302582010895,FOLLOW,MID,XRP,2026-03-02,BEAR
5994,6002,2026-03-04 10:30:00,2026-03-04 12:30:00,L,1.4071110350000002,1.3829419672400358,1421.5651432226882,-35.15115269089832,11743.077506368878,SL,8,66.36859967989852,0.7490196078431388,0.5046434394939485,1.890482398956972,2.354262592820645,FOLLOW,LATE,XRP,2026-03-02,BEAR
6008,6013,2026-03-04 14:00:00,2026-03-04 15:15:00,L,1.4049107050000003,1.4368517865432557,1423.7915569160675,44.668226731610766,11787.745733100488,TP,5,62.867456881523154,0.6085972850678764,0.7165295643085727,1.1126265164022708,1.7133500461180031,FOLLOW,MID,XRP,2026-03-02,BEAR
6025,6029,2026-03-04 18:15:00,2026-03-04 19:15:00,S,1.439284075,1.466188382007596,1389.371309482459,-38.1874282723134,11749.558304828175,SL,4,61.644278804378324,0.6287978863936584,0.30021619030645136,-0.358818658570248,2.25757619812216,FOLLOW,MID,XRP,2026-03-02,BEAR
6083,6089,2026-03-05 08:45:00,2026-03-05 10:15:00,S,1.414487795,1.4312475939762663,1413.7272920053722,-24.49840397831552,11725.05990084986,SL,6,47.864938546766886,0.44104803493449496,0.9394670064480324,-0.3864259116138635,-0.3140269394829077,FOLLOW,MID,XRP,2026-03-02,BEAR
6146,6198,2026-03-06 00:30:00,2026-03-06 13:30:00,S,1.4040893550000002,1.3826217664773957,1424.197108879869,29.78031232401776,11754.840213173877,TP,52,43.06391646450456,0.12765957446808335,0.7462087169524229,-0.24164889836532089,-0.6115242231442607,FOLLOW,LATE,XRP,2026-03-02,BEAR
